"datetime","ipsrc","ipdst","dstport","proto","action","policyid"
"2023-03-07 01:13:50","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-07 01:13:50","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-07 01:13:50","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-07 01:13:50","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-07 01:13:55","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-07 01:13:55","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:13:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:13:56","192.168.1.21","192.168.1.47","80","TCP","Permit","4"
"2023-03-07 01:13:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:11","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:26","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:41","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:56","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:14:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:00","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-07 01:15:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:15","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:15:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:16","192.168.1.29","192.168.1.255","138","UDP","Permit","6"
"2023-03-07 01:16:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:16:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:17:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:14","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 01:18:14","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 01:18:14","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 01:18:14","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 01:18:14","192.168.1.87","192.168.1.47","21","TCP","Permit","3"
"2023-03-07 01:18:15","192.168.1.87","192.168.1.47","22","TCP","Permit","1"
"2023-03-07 01:18:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:30","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:45","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:53","192.168.1.21","192.168.1.255","138","UDP","Permit","6"
"2023-03-07 01:18:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:18:53","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:08","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:23","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:38","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:39","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:19:54","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:00","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-07 01:20:00","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:01","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-07 01:20:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:20:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:21:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:02","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:33","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:22:48","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:03","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:18","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:23:51","192.168.1.1","192.168.1.47","45527","UDP","Permit","6"
"2023-03-07 01:23:51","35.241.9.150","192.168.1.47","48370","TCP","Deny","34"
"2023-03-07 01:24:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:06","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:21","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:36","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:37","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:50","35.241.9.150","192.168.1.47","48370","TCP","Deny","34"
"2023-03-07 01:24:50","35.241.9.150","192.168.1.47","48370","TCP","Deny","34"
"2023-03-07 01:24:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:24:50","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:01","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-07 01:25:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:01","52.88.143.102","192.168.1.47","35044","TCP","Deny","34"
"2023-03-07 01:25:01","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:31","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:46","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:47","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:25:49","35.241.9.150","192.168.1.47","48370","TCP","Deny","34"
"2023-03-07 01:25:49","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:04","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:19","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:34","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:35","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:35","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:42","35.241.9.150","192.168.1.47","48370","TCP","Deny","34"
"2023-03-07 01:26:42","35.241.9.150","192.168.1.47","48370","TCP","Deny","34"
"2023-03-07 01:26:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:42","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:26:57","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:12","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:27","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:28","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:28","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:43","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:27:58","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:13","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:16","192.168.1.29","192.168.1.255","138","UDP","Permit","6"
"2023-03-07 01:28:16","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:17","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
"2023-03-07 01:28:32","192.168.1.21","192.168.1.47","34274","TCP","Deny","34"
